Primary Aim,Comfort with Potential Losses,Gains Preference,Market Volatility Reaction,Time Frame for Goals,Financial Uncertainty Handling,Stress and Pressure Management,Focus on Investments or Savings,Weight on Expert Advice,Reaction to Financial Changes,Level of Financial Risk,Returns Preference,Comfort with Investment Fluctuations,Decision-Making Guidance,Openness to New Strategies
0,1,0,0,1,1,1,0,0,1,1,0,1,1,0
0,1,0,1,1,1,1,0,0,1,1,0,1,1,0
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,1,1,0,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
0,1,0,1,1,1,1,0,1,0,0,0,0,1,1
1,0,1,1,0,0,1,1,0,0,1,1,1,1,0
1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1,0,0,1,0,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,0,1,0,1,0,0,1,1,1,0,1,1
1,1,1,0,1,0,1,0,0,1,0,0,1,1,0
1,1,0,0,0,0,1,0,0,1,1,1,0,1,0
1,1,0,1,0,1,1,1,1,0,1,0,1,0,0
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
1,0,1,1,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1
1,0,1,1,0,1,0,1,1,1,0,0,0,1,1
1,1,0,0,0,1,1,0,1,1,1,0,1,0,0
0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
1,1,1,1,0,0,1,0,0,0,1,0,1,1,0
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
1,1,1,1,1,0,1,0,1,0,1,1,0,0,1
1,0,1,1,1,0,0,0,1,0,1,1,1,1,0
0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
0,1,1,0,0,1,0,0,1,1,1,1,1,0,0
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
0,1,1,1,0,1,0,1,0,0,1,1,0,0,0
0,1,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
0,1,1,0,0,1,0,1,1,0,0,0,1,1,1
1,1,1,1,1,1,0,0,1,0,0,1,0,0,0
0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
0,1,1,0,0,1,0,1,1,0,0,0,0,1,0
1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
1,1,0,0,0,0,1,1,1,1,0,1,0,0,1
0,1,0,1,1,0,0,0,1,0,1,1,0,1,1
1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0,0,1,0,0,1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
0,1,1,0,1,0,1,1,0,0,1,1,0,0,0
1,0,1,1,0,0,0,0,0,1,1,0,1,1,0
1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
1,1,0,0,1,1,0,1,0,0,0,1,0,0,1
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,1,0,1,0,1,0,0,1
1,0,0,0,0,1,1,1,0,1,0,1,1,0,1
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1
1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
0,1,1,0,0,1,0,1,0,0,1,1,0,0,0
0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
0,1,1,1,1,1,0,1,1,0,1,0,1,0,0
0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,0,1,1,1,1,0,0,1,1,1,1,0
1,0,0,0,0,0,1,1,1,0,1,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0
1,1,0,0,0,1,1,1,0,1,0,0,1,0,1
1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
0,1,1,0,1,1,1,0,1,1,0,1,1,1,0
0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
1,1,0,1,0,1,0,1,0,1,1,1,0,0,0
1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0,0,0,0,1,1,0,0,1,1,1,0,0,1
0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
1,0,1,0,1,0,1,0,1,0,0,0,1,1,1
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
0,0,0,0,0,1,1,1,0,1,0,0,1,1,1
1,0,1,0,1,1,0,1,1,1,0,0,0,1,1
1,0,1,1,1,0,0,1,0,1,1,0,1,0,1
0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
1,1,1,0,1,0,0,0,1,1,0,0,1,0,1
0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,1,1,1,0,1,0,1,1,1
0,0,1,1,1,1,0,1,1,1,0,0,1,0,1
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
1,1,0,1,1,1,1,1,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
1,1,0,0,1,1,1,0,0,0,0,0,1,1,1
1,1,0,1,0,1,1,0,1,1,0,1,0,0,0
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
1,1,1,0,0,0,0,0,0,1,0,0,1,1,0
0,0,1,1,0,0,1,0,1,1,0,1,1,0,1
1,0,1,0,1,1,1,1,1,1,0,0,0,1,0
1,0,0,0,0,0,1,0,1,1,1,1,0,1,1
1,1,1,0,1,1,1,0,0,1,1,0,0,0,0
1,1,0,1,1,1,0,1,1,0,0,1,1,0,0
0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
0,0,0,0,1,0,1,0,1,0,1,1,1,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,0,0,0,0,1,1,1,1,0
0,0,0,0,1,1,1,0,1,1,0,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
1,0,1,1,1,0,0,1,0,0,1,0,1,1,0
0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0
0,1,1,0,1,0,1,0,0,1,0,0,1,1,1
0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
1,1,1,0,0,1,0,1,0,1,1,1,0,1,1
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,0,1,1,1,1,1,1
0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0,1,0,1,1,1,0,0,1,0,0,1,1,1,0
1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
1,0,0,0,0,1,1,1,0,1,0,0,1,0,0
0,1,1,1,1,1,1,0,0,1,0,0,1,1,0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0,1,0,1,0,1,1,1
0,0,0,0,1,1,0,1,1,0,0,1,1,0,0
0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
0,1,1,1,1,1,1,0,0,1,1,0,1,0,0
1,0,0,1,1,1,0,1,1,1,0,1,1,0,1
1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1,0,1,1,0,0,1,0,0,1,1,0,1,0,0
1,0,1,1,0,0,0,1,1,0,1,0,0,1,0
0,1,1,0,1,1,0,1,1,1,0,0,1,1,0
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
0,1,0,1,1,0,1,1,0,1,1,1,0,1,0
0,0,0,1,0,0,1,0,1,0,0,1,1,1,1
1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
1,1,1,0,0,1,0,0,1,1,1,0,1,0,0
1,1,0,0,1,1,0,1,1,0,0,1,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,0,0,1,1,1,0,1,0,1,1
1,0,0,1,1,0,1,1,0,0,1,0,0,0,1
0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
0,1,1,1,0,1,1,1,0,1,0,0,1,0,1
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1,1,1,1,0,0,0,0,0,1,1,1,0,1,1
0,1,0,0,1,0,1,0,0,1,0,1,1,1,1
1,1,1,0,0,1,1,1,1,1,0,0,1,0,1
1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1,0,1,1,1,0,0,0,1,1,1,0,0,1,0
0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
0,1,0,0,1,1,0,0,1,0,1,1,0,1,1
1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0
0,0,1,1,0,1,0,0,1,1,0,0,0,1,1
0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
1,0,1,0,1,0,0,1,1,0,1,1,0,0,0
1,1,0,1,1,0,1,1,1,1,1,1,0,1,0
0,0,0,1,1,0,1,1,0,1,0,0,1,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,0,1,1,0,1,0,1,1,0,1,0,1,0
0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1,1,0,1,0,1,1,1,0,1,1,1,0,0,1
1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
0,0,1,1,0,0,1,0,1,1,1,0,0,1,1
1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
0,1,1,0,0,1,1,0,1,1,1,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
1,1,0,0,1,1,1,1,1,1,0,1,0,1,0
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1
1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
0,0,0,0,1,1,1,1,1,0,1,1,0,0,0
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
0,0,1,0,1,1,1,1,0,1,0,0,1,0,1
1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
0,1,0,0,1,0,1,0,0,1,1,1,0,0,0
1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
1,0,0,1,0,0,0,1,0,0,1,1,1,1,0
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
0,0,1,1,1,1,0,0,1,0,1,0,0,1,1
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
1,0,0,1,1,0,0,0,1,1,0,1,1,1,0
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
1,0,0,1,0,0,0,1,1,0,0,0,0,1,1
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0
1,1,0,0,0,1,0,1,1,0,1,1,1,1,0
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
1,1,0,1,1,0,0,0,1,1,1,1,1,1,0
1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
1,1,0,0,1,0,1,0,0,0,1,1,0,1,1
1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
0,1,0,1,0,0,1,0,0,1,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
0,0,1,0,1,0,1,0,0,0,1,0,1,1,0
1,1,1,0,1,1,0,0,0,0,1,0,1,1,0
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0
0,1,0,1,1,1,1,0,1,0,0,1,1,0,1
1,0,1,1,1,1,0,0,1,0,0,1,0,1,0
1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,1,0,0,1,1,1,1,0,0,1,0
0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,1,1,0,0,1,0,1,1,0,1,0
1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
1,0,0,1,1,1,0,1,0,1,0,1,0,0,0
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,0,1,0,1,1,1
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,1,1,1,1,1,0,0,0,1,0,1
0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
1,1,0,0,0,1,0,0,1,1,1,0,0,1,1
1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1,1,1,1
0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
1,0,1,1,0,0,0,1,1,0,0,1,0,1,0
0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0
0,0,1,1,1,1,0,1,1,0,1,0,1,0,1
1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
1,1,0,0,0,1,1,0,0,1,1,0,1,1,0
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
1,1,0,1,0,0,1,1,1,1,1,0,0,1,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0,0,1,1,0,0
1,1,1,0,0,1,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
0,0,1,0,1,1,0,0,0,1,0,1,1,0,0
1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
1,1,1,0,1,0,0,1,1,0,1,1,0,0,1
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0
0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
0,1,1,0,1,0,0,1,0,0,1,1,0,1,1
0,1,0,0,1,1,1,0,1,1,0,0,1,1,0
0,0,1,0,1,1,1,1,1,1,0,0,1,0,0
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,1,0,1,0,0,1,1,1,0,1,1,0,0,0
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0
1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
1,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
0,1,1,0,0,0,1,0,0,1,1,0,1,1,1
1,1,1,0,1,1,0,0,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
0,1,1,0,1,1,0,0,1,0,0,0,1,1,1
1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
0,1,1,1,1,1,0,1,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0,1,1,1,0,0,1,0
1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0,0,0,0,1,1,0,1,1,1,1,0,1,0
1,0,0,1,0,0,0,1,0,0,0,1,1,1,0
0,1,0,0,0,1,0,0,0,1,1,1,0,1,1
0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
0,0,1,0,1,0,0,0,1,0,1,1,0,1,1
1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
0,1,1,1,0,0,1,0,1,1,0,1,1,0,0
0,0,0,1,1,0,1,0,0,1,1,1,1,0,1
1,1,0,1,0,0,0,1,1,1,1,1,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0,1,1,0,1,0,1,1,0,1,0,0,0,1,1
1,1,0,0,0,1,0,0,0,1,1,0,1,1,1
0,1,1,1,1,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
0,1,0,1,1,1,0,1,0,1,1,0,1,1,0
0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
1,0,0,0,1,1,1,1,0,0,1,0,1,1,1
1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,1,1,1
1,0,1,1,0,0,1,0,1,1,1,0,1,1,0
1,1,1,0,0,0,1,0,0,1,1,0,1,1,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1,1,0,1,1,0,1,0,0,0,1,0,1,1,0
1,1,1,0,0,0,1,1,0,0,0,1,0,1,1
0,1,0,1,0,0,1,0,0,1,1,1,1,1,1
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,0,0,1,0,1,0,1,1,1,0,1,0,1,1
0,0,0,0,1,0,0,1,1,0,1,0,1,1,1
0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,1,0,1,0,1,1,1,0,0,1,0,1,1,1
1,1,0,0,0,1,1,1,1,1,1,0,1,0,1
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1
1,1,1,1,0,1,1,0,1,1,0,1,0,0,1
1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,1,0,0,1,0,1,1,0,0,0,0,1,1
1,0,1,1,0,1,1,1,1,0,0,1,0,1,0
1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
1,0,0,0,1,0,0,0,1,1,1,0,0,1,1
1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,0,1,0,0,1,1,1,0,1,0,0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
1,1,1,0,0,1,0,0,0,0,1,1,0,1,0
0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,0,0,0,1,0,0,0,1,0,1,1
1,0,1,0,1,0,0,1,0,1,1,1,0,0,0
0,0,1,0,0,1,0,1,1,1,1,1,0,1,1
1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
1,0,1,0,1,1,0,1,1,1,0,1,0,0,0
1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0
0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,1,1,1,1,0
0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1,0,1,0,1,1,0,1,0,0,1,0,1,1,1
0,0,0,0,1,1,1,1,1,1,1,1,0,1,0
0,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1,0,0,0,1,0,1,1,1,0,1,1,1,1,0
1,0,0,1,0,1,1,0,1,1,1,0,1,1,0
1,0,0,1,1,0,0,1,0,1,0,1,1,1,0
0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
1,0,1,1,0,1,1,1,0,1,0,1,0,1,1
0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
